EntryID	term	aspect
7VA9-6	GO:0071944	CCO
7VA9-6	GO:0005886	CCO
7VA9-6	GO:0016020	CCO
7YCA-2	GO:0110165	CCO
7YCA-2	GO:0005737	CCO
7YCA-2	GO:0005575	CCO
7YCA-2	GO:0009536	CCO
7YCA-2	GO:0043226	CCO
7YCA-2	GO:0009507	CCO
7YCA-2	GO:0043229	CCO
7YCA-2	GO:0043227	CCO
7YCA-2	GO:0005622	CCO
7YCA-2	GO:0043231	CCO
6WXE-1	GO:0110165	CCO
6WXE-1	GO:0005575	CCO
6WXE-1	GO:0016020	CCO
7WUG-5	GO:0005515	MFO
7WUG-5	GO:0003674	MFO
7WUG-5	GO:0005488	MFO
7WUG-5	GO:0110165	CCO
7WUG-5	GO:0005737	CCO
7WUG-5	GO:0005575	CCO
7WUG-5	GO:0043226	CCO
7WUG-5	GO:0043229	CCO
7WUG-5	GO:0005634	CCO
7WUG-5	GO:0043227	CCO
7WUG-5	GO:0005622	CCO
7WUG-5	GO:0043231	CCO
7WUG-5	GO:0005773	CCO
7WTS-5	GO:0097159	MFO
7WTS-5	GO:1901363	MFO
7WTS-5	GO:0003676	MFO
7WTS-5	GO:0003674	MFO
7WTS-5	GO:0005488	MFO
7WTS-5	GO:0003723	MFO
7WTS-5	GO:0005515	MFO
7WTS-5	GO:0110165	CCO
7WTS-5	GO:0005737	CCO
7WTS-5	GO:0005730	CCO
7WTS-5	GO:0043228	CCO
7WTS-5	GO:0005575	CCO
7WTS-5	GO:0031981	CCO
7WTS-5	GO:0043232	CCO
7WTS-5	GO:0043226	CCO
7WTS-5	GO:0031974	CCO
7WTS-5	GO:0043229	CCO
7WTS-5	GO:0005829	CCO
7WTS-5	GO:0005654	CCO
7WTS-5	GO:0005634	CCO
7WTS-5	GO:0043227	CCO
7WTS-5	GO:0043233	CCO
7WTS-5	GO:0005622	CCO
7WTS-5	GO:0043231	CCO
7WTS-5	GO:0070013	CCO
6H8K-1	GO:0110165	CCO
6H8K-1	GO:0005737	CCO
6H8K-1	GO:0005575	CCO
6H8K-1	GO:0005739	CCO
6H8K-1	GO:0043226	CCO
6H8K-1	GO:0043229	CCO
6H8K-1	GO:0043227	CCO
6H8K-1	GO:0005622	CCO
6H8K-1	GO:0043231	CCO
6H8K-1	GO:0016020	CCO
7RRO-2	GO:0043167	MFO
7RRO-2	GO:0003674	MFO
7RRO-2	GO:0005488	MFO
7RRO-2	GO:0043169	MFO
7RRO-2	GO:0046872	MFO
7RRO-2	GO:0051179	BPO
7RRO-2	GO:0006810	BPO
7RRO-2	GO:0006811	BPO
7RRO-2	GO:0008150	BPO
7RRO-2	GO:0051234	BPO
7RRO-2	GO:0110165	CCO
7RRO-2	GO:0005737	CCO
7RRO-2	GO:0043228	CCO
7RRO-2	GO:0005575	CCO
7RRO-2	GO:0043232	CCO
7RRO-2	GO:0043226	CCO
7RRO-2	GO:0005856	CCO
7RRO-2	GO:0042995	CCO
7RRO-2	GO:0043229	CCO
7RRO-2	GO:0005622	CCO
7QV1-2	GO:0032991	CCO
7QV1-2	GO:1990904	CCO
7QV1-2	GO:0005575	CCO
7K01-1	GO:0005515	MFO
7K01-1	GO:0003674	MFO
7K01-1	GO:0005488	MFO
7K01-1	GO:0006974	BPO
7K01-1	GO:0033554	BPO
7K01-1	GO:0009987	BPO
7K01-1	GO:0006950	BPO
7K01-1	GO:0008150	BPO
7K01-1	GO:0051716	BPO
7K01-1	GO:0050896	BPO
7K01-1	GO:0110165	CCO
7K01-1	GO:0005737	CCO
7K01-1	GO:0005575	CCO
7K01-1	GO:0043226	CCO
7K01-1	GO:0043229	CCO
7K01-1	GO:0005829	CCO
7K01-1	GO:0005634	CCO
7K01-1	GO:0043227	CCO
7K01-1	GO:0005622	CCO
7K01-1	GO:0043231	CCO
7NHN-7	GO:0032991	CCO
7NHN-7	GO:1990904	CCO
7NHN-7	GO:0005575	CCO
7BQX-5	GO:0097159	MFO
7BQX-5	GO:0003677	MFO
7BQX-5	GO:1901363	MFO
7BQX-5	GO:0003676	MFO
7BQX-5	GO:0003674	MFO
7BQX-5	GO:0005488	MFO
7VD5-34	GO:0110165	CCO
7VD5-34	GO:0005737	CCO
7VD5-34	GO:0005575	CCO
7VD5-34	GO:0009536	CCO
7VD5-34	GO:0043226	CCO
7VD5-34	GO:0043229	CCO
7VD5-34	GO:0043227	CCO
7VD5-34	GO:0005622	CCO
7VD5-34	GO:0043231	CCO
3J7Z-5	GO:0097159	MFO
3J7Z-5	GO:1901363	MFO
3J7Z-5	GO:0003676	MFO
3J7Z-5	GO:0003674	MFO
3J7Z-5	GO:0005488	MFO
3J7Z-5	GO:0003723	MFO
3J7Z-5	GO:0005515	MFO
3J7Z-5	GO:0110165	CCO
3J7Z-5	GO:0005737	CCO
3J7Z-5	GO:0005575	CCO
3J7Z-5	GO:0032991	CCO
3J7Z-5	GO:1990904	CCO
3J7Z-5	GO:0005829	CCO
3J7Z-5	GO:0005622	CCO
8CSQ-7	GO:0016740	MFO
8CSQ-7	GO:0003674	MFO
8CSQ-7	GO:0005488	MFO
8CSQ-7	GO:0003824	MFO
8CSQ-7	GO:0005515	MFO
8CSQ-7	GO:0110165	CCO
8CSQ-7	GO:0005737	CCO
8CSQ-7	GO:0005575	CCO
8CSQ-7	GO:0031981	CCO
8CSQ-7	GO:0005739	CCO
8CSQ-7	GO:0043226	CCO
8CSQ-7	GO:0031974	CCO
8CSQ-7	GO:0043229	CCO
8CSQ-7	GO:0005654	CCO
8CSQ-7	GO:0005634	CCO
8CSQ-7	GO:0043227	CCO
8CSQ-7	GO:0043233	CCO
8CSQ-7	GO:0005622	CCO
8CSQ-7	GO:0043231	CCO
8CSQ-7	GO:0070013	CCO
6GOS-2	GO:0110165	CCO
6GOS-2	GO:0005622	CCO
6GOS-2	GO:0005737	CCO
6GOS-2	GO:0005575	CCO
6TRC-5	GO:0110165	CCO
6TRC-5	GO:0005575	CCO
6TRC-5	GO:0016020	CCO
1Y79-1	GO:0008233	MFO
1Y79-1	GO:0043167	MFO
1Y79-1	GO:0003674	MFO
1Y79-1	GO:0005488	MFO
1Y79-1	GO:0016787	MFO
1Y79-1	GO:0043169	MFO
1Y79-1	GO:0003824	MFO
1Y79-1	GO:0046872	MFO
1Y79-1	GO:0140096	MFO
1Y79-1	GO:0008152	BPO
1Y79-1	GO:0044238	BPO
1Y79-1	GO:0019538	BPO
1Y79-1	GO:0008150	BPO
1Y79-1	GO:0006508	BPO
1Y79-1	GO:0006807	BPO
1Y79-1	GO:0043170	BPO
1Y79-1	GO:1901564	BPO
1Y79-1	GO:0071704	BPO
1Y79-1	GO:0110165	CCO
1Y79-1	GO:0005737	CCO
1Y79-1	GO:0005575	CCO
1Y79-1	GO:0005829	CCO
1Y79-1	GO:0005622	CCO
5H5U-3	GO:0097159	MFO
5H5U-3	GO:1901363	MFO
5H5U-3	GO:0003676	MFO
5H5U-3	GO:0003674	MFO
5H5U-3	GO:0005488	MFO
5H5U-3	GO:0003723	MFO
7K01-2	GO:0097159	MFO
7K01-2	GO:0003677	MFO
7K01-2	GO:1901363	MFO
7K01-2	GO:0003690	MFO
7K01-2	GO:0003676	MFO
7K01-2	GO:0003674	MFO
7K01-2	GO:0005488	MFO
7K01-2	GO:0005515	MFO
7K01-2	GO:0006974	BPO
7K01-2	GO:0033554	BPO
7K01-2	GO:0009987	BPO
7K01-2	GO:0006950	BPO
7K01-2	GO:0008150	BPO
7K01-2	GO:0051716	BPO
7K01-2	GO:0050896	BPO
7K01-2	GO:0110165	CCO
7K01-2	GO:0005575	CCO
7K01-2	GO:0043226	CCO
7K01-2	GO:0043229	CCO
7K01-2	GO:0005634	CCO
7K01-2	GO:0043227	CCO
7K01-2	GO:0005622	CCO
7K01-2	GO:0043231	CCO
8BUU-9	GO:0097159	MFO
8BUU-9	GO:1901265	MFO
8BUU-9	GO:1901363	MFO
8BUU-9	GO:0036094	MFO
8BUU-9	GO:0000166	MFO
8BUU-9	GO:0003674	MFO
8BUU-9	GO:0005488	MFO
7K04-1	GO:0005515	MFO
7K04-1	GO:0003674	MFO
7K04-1	GO:0005488	MFO
7K04-1	GO:0006974	BPO
7K04-1	GO:0033554	BPO
7K04-1	GO:0009987	BPO
7K04-1	GO:0006950	BPO
7K04-1	GO:0008150	BPO
7K04-1	GO:0051716	BPO
7K04-1	GO:0050896	BPO
7K04-1	GO:0110165	CCO
7K04-1	GO:0005737	CCO
7K04-1	GO:0005575	CCO
7K04-1	GO:0043226	CCO
7K04-1	GO:0043229	CCO
7K04-1	GO:0005829	CCO
7K04-1	GO:0005634	CCO
7K04-1	GO:0043227	CCO
7K04-1	GO:0005622	CCO
7K04-1	GO:0043231	CCO
6IJJ-1	GO:0009314	BPO
6IJJ-1	GO:0009628	BPO
6IJJ-1	GO:0008150	BPO
6IJJ-1	GO:0050896	BPO
6IJJ-1	GO:0009416	BPO
6IJJ-1	GO:0110165	CCO
6IJJ-1	GO:0005737	CCO
6IJJ-1	GO:0005575	CCO
6IJJ-1	GO:0009536	CCO
6IJJ-1	GO:0043226	CCO
6IJJ-1	GO:0009507	CCO
6IJJ-1	GO:0043229	CCO
6IJJ-1	GO:0043227	CCO
6IJJ-1	GO:0005622	CCO
6IJJ-1	GO:0043231	CCO
7OYC-11	GO:0097159	MFO
7OYC-11	GO:1901363	MFO
7OYC-11	GO:0003676	MFO
7OYC-11	GO:0003674	MFO
7OYC-11	GO:0005488	MFO
7OYC-11	GO:0003723	MFO
7OYC-11	GO:0005515	MFO
7OYC-11	GO:0110165	CCO
7OYC-11	GO:0005737	CCO
7OYC-11	GO:0005575	CCO
7OYC-11	GO:0012505	CCO
7OYC-11	GO:0043226	CCO
7OYC-11	GO:0043229	CCO
7OYC-11	GO:0005783	CCO
7OYC-11	GO:0005634	CCO
7OYC-11	GO:0043227	CCO
7OYC-11	GO:0005622	CCO
7OYC-11	GO:0043231	CCO
7OYC-11	GO:0016020	CCO
6W2S-3	GO:0110165	CCO
6W2S-3	GO:0005737	CCO
6W2S-3	GO:0005575	CCO
6W2S-3	GO:0043226	CCO
6W2S-3	GO:0043229	CCO
6W2S-3	GO:0005829	CCO
6W2S-3	GO:0005634	CCO
6W2S-3	GO:0043227	CCO
6W2S-3	GO:0005622	CCO
6W2S-3	GO:0043231	CCO
7JU4-9	GO:0097159	MFO
7JU4-9	GO:1901265	MFO
7JU4-9	GO:1901363	MFO
7JU4-9	GO:0036094	MFO
7JU4-9	GO:0043167	MFO
7JU4-9	GO:0000166	MFO
7JU4-9	GO:0003674	MFO
7JU4-9	GO:0005488	MFO
7JU4-9	GO:0016787	MFO
7JU4-9	GO:0043169	MFO
7JU4-9	GO:0003824	MFO
7JU4-9	GO:0046872	MFO
7JU4-9	GO:0016043	BPO
7JU4-9	GO:0009987	BPO
7JU4-9	GO:0071840	BPO
7JU4-9	GO:0007010	BPO
7JU4-9	GO:0008150	BPO
7JU4-9	GO:0006996	BPO
7JU4-9	GO:0110165	CCO
7JU4-9	GO:0005737	CCO
7JU4-9	GO:0043228	CCO
7JU4-9	GO:0005575	CCO
7JU4-9	GO:0043232	CCO
7JU4-9	GO:0043226	CCO
7JU4-9	GO:0005856	CCO
7JU4-9	GO:0043229	CCO
7JU4-9	GO:0005622	CCO
4WQ1-21	GO:0097159	MFO
4WQ1-21	GO:1901363	MFO
4WQ1-21	GO:0003676	MFO
4WQ1-21	GO:0003674	MFO
4WQ1-21	GO:0005488	MFO
4WQ1-21	GO:0003723	MFO
4WQ1-21	GO:0032991	CCO
4WQ1-21	GO:1990904	CCO
4WQ1-21	GO:0005575	CCO
6VLZ-9	GO:0097159	MFO
6VLZ-9	GO:1901363	MFO
6VLZ-9	GO:0003676	MFO
6VLZ-9	GO:0003674	MFO
6VLZ-9	GO:0005488	MFO
6VLZ-9	GO:0003723	MFO
6VLZ-9	GO:0005515	MFO
6VLZ-9	GO:0007049	BPO
6VLZ-9	GO:0009987	BPO
6VLZ-9	GO:0008150	BPO
6VLZ-9	GO:0110165	CCO
6VLZ-9	GO:0005737	CCO
6VLZ-9	GO:0005575	CCO
6VLZ-9	GO:0032991	CCO
6VLZ-9	GO:0005739	CCO
6VLZ-9	GO:0043226	CCO
6VLZ-9	GO:1990904	CCO
6VLZ-9	GO:0043229	CCO
6VLZ-9	GO:0043227	CCO
6VLZ-9	GO:0005622	CCO
6VLZ-9	GO:0043231	CCO
6UZV-8	GO:0110165	CCO
6UZV-8	GO:0005575	CCO
6UZV-8	GO:0016020	CCO
6C26-2	GO:0005515	MFO
6C26-2	GO:0003674	MFO
6C26-2	GO:0005488	MFO
6C26-2	GO:0110165	CCO
6C26-2	GO:0012505	CCO
6C26-2	GO:0005575	CCO
6C26-2	GO:0005737	CCO
6C26-2	GO:0043226	CCO
6C26-2	GO:0043229	CCO
6C26-2	GO:0005783	CCO
6C26-2	GO:0043227	CCO
6C26-2	GO:0005622	CCO
6C26-2	GO:0043231	CCO
6C26-2	GO:0016020	CCO
5A9Q-1	GO:0005515	MFO
5A9Q-1	GO:0003674	MFO
5A9Q-1	GO:0005488	MFO
5A9Q-1	GO:0045184	BPO
5A9Q-1	GO:0071702	BPO
5A9Q-1	GO:0051179	BPO
5A9Q-1	GO:0008152	BPO
5A9Q-1	GO:0006810	BPO
5A9Q-1	GO:0033036	BPO
5A9Q-1	GO:0015031	BPO
5A9Q-1	GO:0009987	BPO
5A9Q-1	GO:0071705	BPO
5A9Q-1	GO:0071704	BPO
5A9Q-1	GO:0051641	BPO
5A9Q-1	GO:0070727	BPO
5A9Q-1	GO:0008150	BPO
5A9Q-1	GO:0051234	BPO
5A9Q-1	GO:0043170	BPO
5A9Q-1	GO:0008104	BPO
5A9Q-1	GO:0110165	CCO
5A9Q-1	GO:0005737	CCO
5A9Q-1	GO:0005575	CCO
5A9Q-1	GO:0043226	CCO
5A9Q-1	GO:0043229	CCO
5A9Q-1	GO:0005829	CCO
5A9Q-1	GO:0005634	CCO
5A9Q-1	GO:0043227	CCO
5A9Q-1	GO:0005622	CCO
5A9Q-1	GO:0043231	CCO
4UER-5	GO:0032991	CCO
4UER-5	GO:1990904	CCO
4UER-5	GO:0005575	CCO
7UNF-2	GO:0005515	MFO
7UNF-2	GO:0003674	MFO
7UNF-2	GO:0005488	MFO
7UNF-2	GO:0051179	BPO
7UNF-2	GO:0006810	BPO
7UNF-2	GO:0006811	BPO
7UNF-2	GO:0008150	BPO
7UNF-2	GO:0051234	BPO
7UNF-2	GO:0005737	CCO
7UNF-2	GO:0043230	CCO
7UNF-2	GO:0030054	CCO
7UNF-2	GO:0065010	CCO
7UNF-2	GO:0043231	CCO
7UNF-2	GO:0070062	CCO
7UNF-2	GO:0043226	CCO
7UNF-2	GO:0043229	CCO
7UNF-2	GO:1903561	CCO
7UNF-2	GO:0005886	CCO
7UNF-2	GO:0045202	CCO
7UNF-2	GO:0005615	CCO
7UNF-2	GO:0097708	CCO
7UNF-2	GO:0005575	CCO
7UNF-2	GO:0071944	CCO
7UNF-2	GO:0005576	CCO
7UNF-2	GO:0005622	CCO
7UNF-2	GO:0110165	CCO
7UNF-2	GO:0031982	CCO
7UNF-2	GO:0031410	CCO
7UNF-2	GO:0043227	CCO
7UNF-2	GO:0016020	CCO
3LK4-2	GO:0000902	BPO
3LK4-2	GO:0016043	BPO
3LK4-2	GO:0009987	BPO
3LK4-2	GO:0048856	BPO
3LK4-2	GO:0071840	BPO
3LK4-2	GO:0030030	BPO
3LK4-2	GO:0009653	BPO
3LK4-2	GO:0007010	BPO
3LK4-2	GO:0008150	BPO
3LK4-2	GO:0032502	BPO
3LK4-2	GO:0006996	BPO
3LK4-2	GO:0110165	CCO
3LK4-2	GO:0005737	CCO
3LK4-2	GO:0043228	CCO
3LK4-2	GO:0005575	CCO
3LK4-2	GO:0043232	CCO
3LK4-2	GO:0043226	CCO
3LK4-2	GO:0005856	CCO
3LK4-2	GO:0043229	CCO
3LK4-2	GO:0005829	CCO
3LK4-2	GO:0005622	CCO
3LK4-2	GO:0016020	CCO
7C9R-5	GO:0043167	MFO
7C9R-5	GO:0003674	MFO
7C9R-5	GO:0005488	MFO
7C9R-5	GO:0043169	MFO
7C9R-5	GO:0046872	MFO
7C9R-5	GO:0110165	CCO
7C9R-5	GO:0005575	CCO
7C9R-5	GO:0071944	CCO
7C9R-5	GO:0005886	CCO
7C9R-5	GO:0016020	CCO
7PNT-4	GO:0097159	MFO
7PNT-4	GO:1901363	MFO
7PNT-4	GO:0003676	MFO
7PNT-4	GO:0003674	MFO
7PNT-4	GO:0005488	MFO
7PNT-4	GO:0003723	MFO
7PNT-4	GO:0005737	CCO
7PNT-4	GO:0043231	CCO
7PNT-4	GO:0005739	CCO
7PNT-4	GO:0043226	CCO
7PNT-4	GO:1990904	CCO
7PNT-4	GO:0043229	CCO
7PNT-4	GO:0005654	CCO
7PNT-4	GO:0043233	CCO
7PNT-4	GO:0005886	CCO
7PNT-4	GO:0005575	CCO
7PNT-4	GO:0071944	CCO
7PNT-4	GO:0005829	CCO
7PNT-4	GO:0005634	CCO
7PNT-4	GO:0005622	CCO
7PNT-4	GO:0110165	CCO
7PNT-4	GO:0031981	CCO
7PNT-4	GO:0032991	CCO
7PNT-4	GO:0031974	CCO
7PNT-4	GO:0043227	CCO
7PNT-4	GO:0016020	CCO
7PNT-4	GO:0070013	CCO
3JBU-8	GO:0110165	CCO
3JBU-8	GO:0005737	CCO
3JBU-8	GO:0005575	CCO
3JBU-8	GO:0032991	CCO
3JBU-8	GO:1990904	CCO
3JBU-8	GO:0005622	CCO
7EVO-2	GO:0097159	MFO
7EVO-2	GO:1901363	MFO
7EVO-2	GO:0003676	MFO
7EVO-2	GO:0003674	MFO
7EVO-2	GO:0005488	MFO
7EVO-2	GO:0003723	MFO
7EVO-2	GO:0005515	MFO
7EVO-2	GO:0110165	CCO
7EVO-2	GO:0031981	CCO
7EVO-2	GO:0005575	CCO
7EVO-2	GO:0043226	CCO
7EVO-2	GO:0031974	CCO
7EVO-2	GO:0043229	CCO
7EVO-2	GO:0005654	CCO
7EVO-2	GO:0005634	CCO
7EVO-2	GO:0043227	CCO
7EVO-2	GO:0043233	CCO
7EVO-2	GO:0005622	CCO
7EVO-2	GO:0043231	CCO
7EVO-2	GO:0070013	CCO
1TPC-1	GO:0003674	MFO
1TPC-1	GO:0005488	MFO
1TPC-1	GO:0042802	MFO
1TPC-1	GO:0046983	MFO
1TPC-1	GO:0003824	MFO
1TPC-1	GO:0005515	MFO
1TPC-1	GO:0042803	MFO
1TPC-1	GO:0016829	MFO
1TPC-1	GO:0110165	CCO
1TPC-1	GO:0005737	CCO
1TPC-1	GO:0005575	CCO
1TPC-1	GO:0005829	CCO
1TPC-1	GO:0005622	CCO
6V39-1	GO:0032991	CCO
6V39-1	GO:1990904	CCO
6V39-1	GO:0005575	CCO
6O9L-4	GO:0043167	MFO
6O9L-4	GO:0003674	MFO
6O9L-4	GO:0005488	MFO
6O9L-4	GO:0043169	MFO
6O9L-4	GO:0046872	MFO
6O9L-4	GO:0005515	MFO
6O9L-4	GO:0006974	BPO
6O9L-4	GO:0033554	BPO
6O9L-4	GO:0009987	BPO
6O9L-4	GO:0006950	BPO
6O9L-4	GO:0008150	BPO
6O9L-4	GO:0051716	BPO
6O9L-4	GO:0050896	BPO
6O9L-4	GO:0110165	CCO
6O9L-4	GO:0031981	CCO
6O9L-4	GO:0005575	CCO
6O9L-4	GO:0043226	CCO
6O9L-4	GO:0031974	CCO
6O9L-4	GO:0043229	CCO
6O9L-4	GO:0005654	CCO
6O9L-4	GO:0005634	CCO
6O9L-4	GO:0043227	CCO
6O9L-4	GO:0043233	CCO
6O9L-4	GO:0005622	CCO
6O9L-4	GO:0043231	CCO
6O9L-4	GO:0070013	CCO
6TRC-7	GO:0110165	CCO
6TRC-7	GO:0005575	CCO
6TRC-7	GO:0016020	CCO
6Z5S-4	GO:0043167	MFO
6Z5S-4	GO:0003674	MFO
6Z5S-4	GO:0005488	MFO
6Z5S-4	GO:0043169	MFO
6Z5S-4	GO:0046872	MFO
6Z5S-4	GO:0110165	CCO
6Z5S-4	GO:0005575	CCO
6Z5S-4	GO:0071944	CCO
6Z5S-4	GO:0005886	CCO
6Z5S-4	GO:0016020	CCO
7N85-1	GO:0097159	MFO
7N85-1	GO:0003677	MFO
7N85-1	GO:1901363	MFO
7N85-1	GO:0003676	MFO
7N85-1	GO:0003674	MFO
7N85-1	GO:0005488	MFO
7N85-1	GO:0003723	MFO
7N85-1	GO:0045184	BPO
7N85-1	GO:0071702	BPO
7N85-1	GO:0051179	BPO
7N85-1	GO:0006810	BPO
7N85-1	GO:0033036	BPO
7N85-1	GO:0015031	BPO
7N85-1	GO:0009987	BPO
7N85-1	GO:0071705	BPO
7N85-1	GO:0051641	BPO
7N85-1	GO:0070727	BPO
7N85-1	GO:0008150	BPO
7N85-1	GO:0051234	BPO
7N85-1	GO:0008104	BPO
7N85-1	GO:0110165	CCO
7N85-1	GO:0005575	CCO
7N85-1	GO:0043226	CCO
7N85-1	GO:0043229	CCO
7N85-1	GO:0005634	CCO
7N85-1	GO:0043227	CCO
7N85-1	GO:0005622	CCO
7N85-1	GO:0043231	CCO
7N85-1	GO:0016020	CCO
6LSS-6	GO:0005515	MFO
6LSS-6	GO:0003674	MFO
6LSS-6	GO:0005488	MFO
6LSS-6	GO:0005737	CCO
6LSS-6	GO:0043230	CCO
6LSS-6	GO:0030054	CCO
6LSS-6	GO:0065010	CCO
6LSS-6	GO:0043231	CCO
6LSS-6	GO:0070062	CCO
6LSS-6	GO:0005730	CCO
6LSS-6	GO:0043228	CCO
6LSS-6	GO:0043226	CCO
6LSS-6	GO:0043229	CCO
6LSS-6	GO:1903561	CCO
6LSS-6	GO:0005654	CCO
6LSS-6	GO:0043233	CCO
6LSS-6	GO:0045202	CCO
6LSS-6	GO:0005615	CCO
6LSS-6	GO:0005575	CCO
6LSS-6	GO:0005829	CCO
6LSS-6	GO:0005634	CCO
6LSS-6	GO:0005576	CCO
6LSS-6	GO:0005622	CCO
6LSS-6	GO:0110165	CCO
6LSS-6	GO:0031981	CCO
6LSS-6	GO:0031982	CCO
6LSS-6	GO:0043232	CCO
6LSS-6	GO:0031974	CCO
6LSS-6	GO:0043227	CCO
6LSS-6	GO:0070013	CCO
1PD2-1	GO:0016740	MFO
1PD2-1	GO:0003674	MFO
1PD2-1	GO:0005488	MFO
1PD2-1	GO:0042802	MFO
1PD2-1	GO:0046983	MFO
1PD2-1	GO:0003824	MFO
1PD2-1	GO:0005515	MFO
1PD2-1	GO:0042803	MFO
1PD2-1	GO:0006629	BPO
1PD2-1	GO:0008152	BPO
1PD2-1	GO:0044238	BPO
1PD2-1	GO:0008150	BPO
1PD2-1	GO:0071704	BPO
1PD2-1	GO:0110165	CCO
1PD2-1	GO:0005622	CCO
1PD2-1	GO:0005737	CCO
1PD2-1	GO:0005575	CCO
6HE5-1	GO:0008233	MFO
6HE5-1	GO:0003674	MFO
6HE5-1	GO:0005488	MFO
6HE5-1	GO:0016787	MFO
6HE5-1	GO:0003824	MFO
6HE5-1	GO:0005515	MFO
6HE5-1	GO:0140096	MFO
6HE5-1	GO:0008152	BPO
6HE5-1	GO:0044238	BPO
6HE5-1	GO:0019538	BPO
6HE5-1	GO:0008150	BPO
6HE5-1	GO:0006508	BPO
6HE5-1	GO:0006807	BPO
6HE5-1	GO:0043170	BPO
6HE5-1	GO:1901564	BPO
6HE5-1	GO:0071704	BPO
6HE5-1	GO:0110165	CCO
6HE5-1	GO:0005622	CCO
6HE5-1	GO:0005737	CCO
6HE5-1	GO:0005575	CCO
7P48-4	GO:0032991	CCO
7P48-4	GO:1990904	CCO
7P48-4	GO:0005575	CCO
5OJQ-3	GO:0008150	BPO
5KPS-1	GO:0097159	MFO
5KPS-1	GO:1901363	MFO
5KPS-1	GO:0043167	MFO
5KPS-1	GO:0003676	MFO
5KPS-1	GO:0003674	MFO
5KPS-1	GO:0005488	MFO
5KPS-1	GO:0043169	MFO
5KPS-1	GO:0046872	MFO
5KPS-1	GO:0003723	MFO
5KPS-1	GO:0110165	CCO
5KPS-1	GO:0005737	CCO
5KPS-1	GO:0005575	CCO
5KPS-1	GO:0032991	CCO
5KPS-1	GO:1990904	CCO
5KPS-1	GO:0005829	CCO
5KPS-1	GO:0005622	CCO
6SWE-3	GO:0097159	MFO
6SWE-3	GO:1901363	MFO
6SWE-3	GO:0003676	MFO
6SWE-3	GO:0003674	MFO
6SWE-3	GO:0005488	MFO
6SWE-3	GO:0003723	MFO
6SWE-3	GO:0110165	CCO
6SWE-3	GO:0005737	CCO
6SWE-3	GO:0005575	CCO
6SWE-3	GO:0032991	CCO
6SWE-3	GO:1990904	CCO
6SWE-3	GO:0005622	CCO
3J6X-58	GO:0097159	MFO
3J6X-58	GO:1901363	MFO
3J6X-58	GO:0003676	MFO
3J6X-58	GO:0003674	MFO
3J6X-58	GO:0005488	MFO
3J6X-58	GO:0003723	MFO
3J6X-58	GO:0110165	CCO
3J6X-58	GO:0005737	CCO
3J6X-58	GO:0005575	CCO
3J6X-58	GO:0043228	CCO
3J6X-58	GO:0032991	CCO
3J6X-58	GO:0043232	CCO
3J6X-58	GO:0043226	CCO
3J6X-58	GO:1990904	CCO
3J6X-58	GO:0043229	CCO
3J6X-58	GO:0005829	CCO
3J6X-58	GO:0005622	CCO
4WCE-4	GO:0032991	CCO
4WCE-4	GO:1990904	CCO
4WCE-4	GO:0005575	CCO
2WSC-2	GO:0110165	CCO
2WSC-2	GO:0005737	CCO
2WSC-2	GO:0005575	CCO
2WSC-2	GO:0009536	CCO
2WSC-2	GO:0043226	CCO
2WSC-2	GO:0009507	CCO
2WSC-2	GO:0043229	CCO
2WSC-2	GO:0043227	CCO
2WSC-2	GO:0005622	CCO
2WSC-2	GO:0043231	CCO
5MLC-7	GO:0097159	MFO
5MLC-7	GO:1901363	MFO
5MLC-7	GO:0003676	MFO
5MLC-7	GO:0003674	MFO
5MLC-7	GO:0005488	MFO
5MLC-7	GO:0003723	MFO
5MLC-7	GO:0110165	CCO
5MLC-7	GO:0005737	CCO
5MLC-7	GO:0005575	CCO
5MLC-7	GO:0032991	CCO
5MLC-7	GO:0009536	CCO
5MLC-7	GO:0043226	CCO
5MLC-7	GO:0009507	CCO
5MLC-7	GO:1990904	CCO
5MLC-7	GO:0043229	CCO
5MLC-7	GO:0043227	CCO
5MLC-7	GO:0005622	CCO
5MLC-7	GO:0043231	CCO
6I9R-6	GO:0005515	MFO
6I9R-6	GO:0003674	MFO
6I9R-6	GO:0005488	MFO
6I9R-6	GO:0110165	CCO
6I9R-6	GO:0005737	CCO
6I9R-6	GO:0005575	CCO
6I9R-6	GO:0032991	CCO
6I9R-6	GO:0005739	CCO
6I9R-6	GO:0043226	CCO
6I9R-6	GO:1990904	CCO
6I9R-6	GO:0043229	CCO
6I9R-6	GO:0043227	CCO
6I9R-6	GO:0005622	CCO
6I9R-6	GO:0043231	CCO
7Y3F-5	GO:0110165	CCO
7Y3F-5	GO:0005575	CCO
7Y3F-5	GO:0016020	CCO
8ED3-1	GO:0003674	MFO
8ED3-1	GO:0003824	MFO
8ED3-1	GO:0016829	MFO
2GO5-5	GO:0097159	MFO
2GO5-5	GO:1901363	MFO
2GO5-5	GO:0003676	MFO
2GO5-5	GO:0003674	MFO
2GO5-5	GO:0005488	MFO
2GO5-5	GO:0003723	MFO
2GO5-5	GO:0003729	MFO
2GO5-5	GO:1990904	CCO
2GO5-5	GO:0005575	CCO
2GO5-5	GO:0032991	CCO
7TM3-6	GO:0110165	CCO
7TM3-6	GO:0005575	CCO
7TM3-6	GO:0032991	CCO
7TM3-6	GO:0071944	CCO
7TM3-6	GO:0005886	CCO
